uuid,title,notes,type,status,trashed,start,startDate,deadline,creationDate,stopDate,project_name,area_name,heading_name
XDNz3ziFPYf2VELqySPmta,"精读书单","",1,0,0,1,,,1767425136.13778,,,"生活",
XRLgBrMC6ESijUn5MGdm8A,"速读youtube","",1,0,0,1,,,1767688371.80444,,,"生活",
WDhpiChTJ88ZL8Co1Gf5bb,"速读文章","",1,0,0,1,,,1767688397.90584,,,"生活",
LsVwMsjUQUD1fumgYB7cxu,"博主模仿","",1,0,0,1,,,1767931816.48168,,,,
Y3QpkP9J3rxWRzT2j3RsCN,"如何复盘","",1,0,0,1,,,1769961501.20403,,,"第二曲线",
U6h2jn5XkARQG7hFK23s46,"学习 smart-connection","",1,0,0,1,,,1769961465.97468,,,"第二曲线",
MtKR1gZNGDV9EvhZzWfXXh,"学习 obsidian-copilot","",1,0,0,1,,,1769961442.64271,,,"第二曲线",
NoFzCtG41wG1i2HqZz8ske,0323-0406,"",1,0,0,1,,,1774236969.90558,,,,
TABaSniTGbWBVtinbHCohR,"","",1,0,0,1,,,1775186477.01718,,,"第二曲线",
6GFmsDYjyFnzZ99ax8wZ9a,orbit,"",1,0,0,1,,,1775186483.27192,,,"工作",
Ddn6viFTGAvL38JEpCRLBq,"AI学习工作流","",1,0,0,1,,,1775365868.6616,,,"工作",
2GMJ56rsqWwnDXnQRXbCzb,"llm知识库","",1,0,0,1,,,1775534705.30865,,,"工作",
R3pyig8tFx6umoLpEiDatw,"学习写作","",1,0,0,1,,,1775570461.3852,,,"工作",
8Pb3nDwcp1Az3WvPJ3YZz8,"想法","",1,0,0,1,,,1775634329.19099,,,"工作",
SEe72cTxBc1tZqyYBDKTGe,"417-419周末待办","",1,0,0,1,,,1776421528.50406,,,"工作",
MAC7yYCffc9PjJirh5YY1Y,orbit,"",1,0,0,1,,,1776849727.02141,,,"工作",
WeDGgCytXQhU7PPhDU4cL2,"学新知识","",1,0,0,1,,,1777135838.06742,,,"工作",
P2jm1KRkTHPj5p7A1ae7U2,"5.9-5.10周末待办","",1,0,0,1,,,1778314214.01368,,,"工作",
HAshvtRwjmCfpnZU5YLwLq,"家庭收纳","",1,0,0,1,,,1780229661.72017,,,,
PAXWpUsgkzAaWnwhfzunJ,"神户","",1,0,0,1,,,1781757309.6893,,,,
gj5MkrabtKg6bgCTGVgmK,honie,"",1,0,0,1,,,1781691885.87224,,,,
VtadRhBM9j7d7LQFhJX2jE,"AIPPT电脑管家合作",feature/aippt_wesure_129060470,1,3,0,1,,,1764666829.83087,1767610402.1247,,"工作",
QS5YhqyWRsTyxSwkyAmws9,"AIPPT迁移到新仓库","",1,3,0,1,,,1764666949.08225,1774236954.07483,,"工作",
5p1JRVpVdesQ4aohP1KEMX,"PPT自定义权限","",1,3,0,1,,,1765161883.39926,1766651242.57976,,"工作",
HM3aWome4X4xFQca21hEM6,"流程图Agent","目标年底前出demo",1,3,0,1,,,1765459312.42565,1774236908.86763,,"工作",
VhjN34m5ar46iL2pdPGYnn,"总结如何和ai协作工作","",1,3,0,1,,,1765521118.93032,1774236918.58535,,"工作",
Fwh9ycjLZWGggEfvwubPZR,"流程图12月需求","",1,3,0,1,,,1766129495.40432,1774236938.56164,,"工作",
TR3NS2iy5oGpjhe3Vrcdci,"空白页需求","",1,3,0,1,,,1766404524.5471,1774236942.31267,,"工作",
DgXoZxyaTidRwLf3B7n3Hf,"Agentic AIPPT","
",1,3,0,1,,,1766732517.19863,1774236925.20255,,"工作",
X5DKbePxCNd6oc7StsPUWR,"AIPPT预览页面卡顿问题解决","",1,3,0,1,,,1767368025.88515,1769604021.03373,,"工作",
TMaq16tHpA2ZWj1f85AUo1,"AIPPT全链路监控","下一阶段聚焦：
1.持续推动 AIPPT 生成链路监控看板和告警体系的完善和落地，提升数据指标的跟踪效率。
2.推动AIPPT落地页改造，提升用户使用体验，适配新的助手框架。
3.定期分享移动端 AIPPT 生成链路设计、全链路数据上报改造等核心技术实践成果，形成团队知识资产。",1,3,0,1,,,1767583214.19209,1774236948.06373,,"工作",
TmJsKBuwwMfuTvSLLrkTa6,"信息获取","",2,0,0,1,,,1775534738.5775,,"llm知识库",,
JfvUBwV79vkNJiAN2Zn36A,"任务管理","",2,0,0,1,,,1775186493.18673,,orbit,,
FAhhoYnFtSXrnJr1RXqfQd,"block编辑器","",2,0,0,1,,,1775186534.00268,,orbit,,
619mUN69SMzApe7tB6Dawz,multica,"",2,0,0,1,,,1775186547.33114,,orbit,,
DeouXAb9bfFd3xgA13N8Qn,capacities,"",2,0,0,1,,,1775186767.38883,,orbit,,
CJKwFZjDGXYuxXWEEgUeRi,"orbit重新设计","",2,0,0,1,,,1775186950.28641,,orbit,,
L87fThLySxFRnASztvX5sv,"写作和思考的框架","",2,0,0,1,,,1764917871.12629,,"如何学习",,
Hx2Wq7scCTSW6FkgA6kbEJ,"public一个obsidian的网站","",2,0,0,1,,,1764999419.07856,,"学习obsidian",,
S2EZxM3sk2nK7pVHGh1B86,"AI 加强 obsidian","",2,0,0,1,,,1764999550.13636,,"学习obsidian",,
7r4GUPX1q1zg4gzQfjHCd2,"定制化","",2,0,0,1,,,1765272182.01647,,"学习obsidian",,
QKhHwUSjvhjCNVZkhFipfp,"知识地图AI插件","",2,0,0,1,,,1767423700.16116,,"学习obsidian",,
PQh9iZaocqgppdGZgdkWyA,"agent 入门白皮书","",2,0,0,1,,,1764906552.40473,,"25天谷歌agents学习挑战",,
WybRXCEheAuBh7EtjmNN8r,"长文的学习怎么解决","",2,0,0,1,,,1775365889.18976,,"AI学习工作流",,
8GNJa5qGgPNx3WRT6BmWj5,"在您离开之前…","",2,0,0,1,,,1764594884.83453,,"Things Mac 概览",,
7sQUcJak3qbxRWeN4dcp17,"提高工作效率","",2,0,0,1,,,1764594884.8297,,"Things Mac 概览",,
P2F2w2Xp92Xk82BuZrVzQ4,"了解基础知识","",2,0,0,1,,,1764594884.82406,,"Things Mac 概览",,
VRhZEAR88TdE5wMTETyGHm,"调整您的设置","",2,0,0,1,,,1764594884.82724,,"Things Mac 概览",,
C61p5XJWi39guQ1m1o787u,"终端会话优化","",2,0,0,1,,,1776849732.29905,,orbit,,
7xRwSTk9UKpH2pEmCUnzrS,"愿景设计","",2,0,0,1,,,1776934678.81903,,orbit,,
49gt1gKh6jVp6JqBaxPsUM,"files目录优化","",2,0,0,1,,,1776942530.93951,,orbit,,
WUKonYUy8Eqg5EBJpVFvCa,"重新设计项目的ui","",2,0,0,1,,,1776942645.71932,,orbit,,
Ez9H9maoasaZLNeXF2TmTk,"阅读器","",2,0,0,1,,,1777001735.94048,,orbit,,
MBMKRjrKA9sx263pGwdrap,"multica调研","",2,0,0,1,,,1777019642.84548,,orbit,,
QNE5zyxgv6tcygRnxfhA1Z,"反思自己每天要做的事情","",2,0,0,1,,,1777019652.47582,,orbit,,
58yrjF3r5fMrrrZtbANomh,"agent能做的事情","",2,0,0,1,,,1777020015.66778,,orbit,,
2y3YYAeY9ssUiGXLnyNob4,"工作区","",2,0,0,1,,,1777021634.34018,,orbit,,
SiLFLfetVdEr4QMsvp94ZB,runtime,"",2,0,0,1,,,1777021969.28294,,orbit,,
DL85mpVkTxJYw7cGgtxb13,"如何做跟踪","",2,0,0,1,,,1777037897.51541,,orbit,,
7SunDkFaAb4HTefgq8zkAY,"操作记录","",2,0,0,1,,,1777041167.54189,,orbit,,
L8Yr6wCH6pMRB8cJjc1heF,"回顾","",2,0,0,1,,,1777049904.59879,,orbit,,
NTSfxdkNiseHEvjRwGUhZE,"持续构建的稳定性怎么解决","",2,0,0,1,,,1777105496.1229,,orbit,,
JS6HEo4upVpqCaDYd8UiTs,"手机应用做什么","",2,0,0,1,,,1777190296.26137,,orbit,,
UGgTWoPwspp1os63SDpNSa,"不需要agent的llm","",2,0,0,1,,,1777355756.18474,,orbit,,
Frx319B5vs1Ja3zYrpSPVB,"网站","",2,0,0,1,,,1774237019.49609,,0323-0406,,
8TsfBVRUnF2cQjNkdnCkej,"设计物料","",2,0,0,1,,,1774237025.98589,,0323-0406,,
8vUpdDdqYTLwbXFUsBpuiE,Orbit,"",2,0,0,1,,,1774238708.95099,,0323-0406,,
2bapyjo1NAmY7YjVJQjuVv,"数据分析","",2,0,0,1,,,1774265773.0123,,0323-0406,,
5M7zQrGkJDtqvHexPXgJbE,"整理屋子","",2,0,0,1,,,1778314229.37219,,"5.9-5.10周末待办",,
Mz6rNrBS3j7sqia1ZoNDNL,"搞定数据平台+ 阅读+ 定时抓取这套流程，并部署到云服务","",2,0,0,1,,,1778314306.6693,,"5.9-5.10周末待办",,
MPxBRYgjdYgWXzDk9ZMxUg,"5.9跑通收纳应用","",2,0,0,1,,,1778314346.19684,,"5.9-5.10周末待办",,
6ZrGM4tz9ivY1avmwYW7tL,"在您离开之前…","",2,0,0,1,,,1764593668.63834,,"了解 Things for iPhone",,
7x9DojSVZ4hBWME991ArV7,"了解基础知识","",2,0,0,1,,,1764593668.63094,,"了解 Things for iPhone",,
8fwoFDcVHezPz1rszwbRZp,"调整您的设置","",2,0,0,1,,,1764593668.6329,,"了解 Things for iPhone",,
SxfmA5L4h6s6nzTCCQhDA2,"提高工作效率","",2,0,0,1,,,1764593668.63471,,"了解 Things for iPhone",,
2GfpaKrLqAD5YQYqe2bwja,"做待办软件的专题，从things出发","",2,0,0,1,,,1764764115.56071,,"选题",,
WG5cH6a9r1QP8yo1JtviNk,"如何和ai聊出obsidian的笔记库规范","",2,0,0,1,,,1765191674.53434,,"选题",,
VCCQMYx9eE1MLT43sHPvZr,"如何过清晰的人生","",2,0,0,1,,,1765272010.83308,,"选题",,
MBCt4LdqLvfZxwnutvgCoY,"一个月学习设计审美和思维","",2,0,0,1,,,1765957761.1223,,"选题",,
NZ3Vy65fi36veCDnjE56R2,"","",2,0,0,1,,,1769961437.75288,,"选题",,
Lj2jv2WbWktmkKtCiH4p8s,"research agent","",2,0,0,1,,,1776421656.43965,,"417-419周末待办",,
TroFvMP8ezNivEp7mE7V4q,"数据分析","",2,0,0,1,,,1776502428.12388,,"417-419周末待办",,
XkceomfsuoKxNBdptEYUk4,"对各种网站进行完整抓取的能力","",2,0,0,1,,,1776503770.62161,,"417-419周末待办",,
SQm8qxXaxR9EYj78XkXYAP,"数据中台","",2,0,0,1,,,1776612789.19511,,"417-419周末待办",,
AmFCwdfufGrLePYsCa8jkV,"应用应该具备哪些能力","",2,0,0,1,,,1766590193.96888,,"超级学习助手",,
9ZZhWXBk3f7wzfVZ4MFWn1,"AI 辅助编写 prompt","",2,0,0,1,,,1766590273.62807,,"超级学习助手",,
QuTtLLENiXWU6dib4geS8Q,"学习现在 agent 到什么程度了","",2,0,0,1,,,1766589851.74364,,"超级学习助手",,
Q45KaE8VkxcrFnRZDwmPPb,"学习怎么学习","",2,0,0,1,,,1766590175.23644,,"超级学习助手",,
Ek5ViiP2T5ujZQ1kNfBigg,"上架","",2,0,0,1,,,1782307643.91431,,honie,,
FbS4GwnK7juPbnZ71EzZ79,"功能走查","",2,0,0,1,,,1782308798.65068,,honie,,
FFt2dwHgBf7HDnfUoaRBeE,"成就系统","",2,0,0,1,,,1782365371.96945,,honie,,
DCYLwaURQXpT381oaWGEsC,"前1000会员宣传和推广链路","",2,0,0,1,,,1782365389.68644,,honie,,
XT9m4GRi9z4eKVFFoTRKUa,"obsidian基础学习","",2,3,0,1,,,1764999565.64083,1765272262.91331,"学习obsidian",,
CP2jd6rX5K4AcxMwm6dzVt,SKILLS,"",2,3,0,1,,,1766732554.09767,1774236925.20144,"Agentic AIPPT",,
36nJxZ4qS6VZKdev4NpTsc,JSX,"",2,3,0,1,,,1766732580.99656,1774236925.20104,"Agentic AIPPT",,
HfVTGhd1HjKq2agRtkMiuQ,"全景图","",2,3,0,1,,,1766732592.64667,1774236925.20081,"Agentic AIPPT",,
5mVyAsi88hiUXcCZ4wgwoo,aippt.woa.com,"",2,3,0,1,,,1766732654.53871,1774236925.20124,"Agentic AIPPT",,
7AZac1GHUWjBVSpyoEWvs5,"2.4版本","",2,3,0,1,,,1768360736.44052,1774236925.20166,"Agentic AIPPT",,
8tqfaARitcfcqHodXErUFY,"feature/ryanbzhou_129432394 ENV_ID: sit-e6d30828","",2,3,0,1,,,1766129559.33371,1774236938.56139,"流程图12月需求",,
JwDXYg6ip7jkWmqkfYD4mt,"","",2,3,0,1,,,1765804140.30676,1774236908.86657,"流程图Agent",,
KUDFBA7gQq97YWzJmZ3JAw,"分析next-ai-draw-io","",2,3,0,1,,,1765804150.01125,1774236908.86687,"流程图Agent",,
AmyKnRCjNc1V8X49y1yDRf,"学习skills","",2,3,0,1,,,1765804301.09085,1774236908.86666,"流程图Agent",,
FTy28urninhQT2WcPZFXBN,"学习mcp","",2,3,0,1,,,1765804325.47546,1774236908.86633,"流程图Agent",,
KnxZjNnU5U4WmcczA458qD,"列出sop计划","",2,3,0,1,,,1765804340.92182,1774236908.86617,"流程图Agent",,
WNy3kVZZ9wVJFi1NBwS9RZ,"agent 对话流学习","",2,3,0,1,,,1767867891.06546,1774236954.07439,"AIPPT迁移到新仓库",,
